# id x y z
8812
5029 5.47706 -0.124108 1
5030 5.47706 -0.210385 1
5031 5.47706 0.0577097 1
5032 5.47706 -0.0285671 1
5033 5.47706 0.239528 1
5034 5.47706 0.153251 1
5035 5.47706 0.421346 1
5036 5.47706 0.335069 1
5037 5.47698 0.603972 1
5038 5.47706 0.516887 1
5039 5.47152 0.724505 1
5040 5.30118 -0.903069 1
5041 4.41161 -0.865845 1
5042 5.74415 -0.675526 1
5043 5.20985 -0.652244 1
5044 5.20878 -0.743887 1
5045 4.40836 -0.669651 1
5046 4.40847 -0.758592 1
5047 4.67794 -0.85656 1
5048 4.1446 -0.864318 1
5049 3.34197 -0.865884 1
5050 5.74423 -0.487141 1
5051 5.20988 -0.470479 1
5052 5.20988 -0.561394 1
5053 4.40836 -0.487748 1
5054 4.40836 -0.574025 1
5055 4.67554 -0.669748 1
5056 4.14119 -0.652338 1
5057 4.14139 -0.745451 1
5058 3.33967 -0.669651 1
5059 3.33982 -0.758624 1
5060 3.61517 -0.888443 1
5061 3.07591 -0.864318 1
5062 2.27328 -0.865884 1
5063 5.74423 -0.305246 1
5064 5.20988 -0.288661 1
5065 5.20988 -0.37957 1
5066 4.40836 -0.30593 1
5067 4.40836 -0.392206 1
5068 4.67554 -0.487855 1
5069 4.14119 -0.470479 1
5070 4.14119 -0.561388 1
5071 3.33967 -0.487748 1
5072 3.33967 -0.574025 1
5073 3.60685 -0.669782 1
5074 3.0725 -0.652338 1
5075 3.07269 -0.745451 1
5076 2.27098 -0.669651 1
5077 2.27112 -0.758624 1
5078 2.54648 -0.888443 1
5079 2.00721 -0.864318 1
5080 1.20458 -0.865884 1
5081 5.74423 -0.123428 1
5082 5.20988 -0.106843 1
5083 5.20988 -0.197752 1
5084 4.40836 -0.124112 1
5085 4.40836 -0.210388 1
5086 4.67554 -0.306037 1
5087 4.14119 -0.288661 1
5088 4.14119 -0.37957 1
5089 3.33967 -0.30593 1
5090 3.33967 -0.392206 1
5091 3.60684 -0.487855 1
5092 3.0725 -0.470479 1
5093 3.0725 -0.561388 1
5094 2.27098 -0.487748 1
5095 2.27098 -0.574025 1
5096 2.53815 -0.669782 1
5097 2.0038 -0.652338 1
5098 2.004 -0.745451 1
5099 1.20228 -0.669651 1
5100 1.20243 -0.758624 1
5101 1.47778 -0.888443 1
5102 0.938521 -0.864318 1
5103 0.13589 -0.865884 1
5104 5.74423 0.0583897 1
5105 5.20988 0.0749751 1
5106 5.20988 -0.0159339 1
5107 4.40836 0.0577064 1
5108 4.40836 -0.0285704 1
5109 4.67554 -0.124219 1
5110 4.14119 -0.106843 1
5111 4.14119 -0.197752 1
5112 3.33967 -0.124112 1
5113 3.33967 -0.210388 1
5114 3.60684 -0.306037 1
5115 3.0725 -0.288661 1
5116 3.0725 -0.37957 1
5117 2.27098 -0.30593 1
5118 2.27098 -0.392206 1
5119 2.53815 -0.487855 1
5120 2.0038 -0.470479 1
5121 2.0038 -0.561388 1
5122 1.20228 -0.487748 1
5123 1.20228 -0.574025 1
5124 1.46946 -0.669782 1
5125 0.935109 -0.652338 1
5126 0.935303 -0.745451 1
5127 0.133589 -0.669651 1
5128 0.133736 -0.758624 1
5129 0.409088 -0.888443 1
5130 -0.130173 -0.864318 1
5131 -0.932804 -0.865884 1
5132 5.74423 0.240208 1
5133 5.20988 0.256793 1
5134 5.20988 0.165884 1
5135 4.40836 0.239524 1
5136 4.40836 0.153248 1
5137 4.67554 0.0575988 1
5138 4.14119 0.0749751 1
5139 4.14119 -0.0159339 1
5140 3.33967 0.0577064 1
5141 3.33967 -0.0285704 1
5142 3.60684 -0.124219 1
5143 3.0725 -0.106843 1
5144 3.0725 -0.197752 1
5145 2.27098 -0.124112 1
5146 2.27098 -0.210388 1
5147 2.53815 -0.306037 1
5148 2.0038 -0.288661 1
5149 2.0038 -0.37957 1
5150 1.20228 -0.30593 1
5151 1.20228 -0.392206 1
5152 1.46945 -0.487855 1
5153 0.935107 -0.470479 1
5154 0.935107 -0.561388 1
5155 0.133587 -0.487748 1
5156 0.133587 -0.574025 1
5157 0.400764 -0.669782 1
5158 -0.133585 -0.652338 1
5159 -0.133391 -0.745451 1
5160 -0.935105 -0.669651 1
5161 -0.934959 -0.758624 1
5162 -0.659606 -0.888443 1
5163 -1.19887 -0.864318 1
5164 -2.0015 -0.865884 1
5165 5.74423 0.422026 1
5166 5.20988 0.438611 1
5167 5.20988 0.347702 1
5168 4.40829 0.422149 1
5169 4.40836 0.335066 1
5170 4.67554 0.239417 1
5171 4.14119 0.256793 1
5172 4.14119 0.165884 1
5173 3.3396 0.240331 1
5174 3.33967 0.153248 1
5175 3.60684 0.0575988 1
5176 3.0725 0.0749751 1
5177 3.0725 -0.0159339 1
5178 2.2709 0.0585132 1
5179 2.27098 -0.0285704 1
5180 2.53815 -0.124219 1
5181 2.0038 -0.106843 1
5182 2.0038 -0.197752 1
5183 1.20221 -0.123305 1
5184 1.20228 -0.210388 1
5185 1.46945 -0.306037 1
5186 0.935107 -0.288661 1
5187 0.935107 -0.37957 1
5188 0.133512 -0.305123 1
5189 0.133587 -0.392206 1
5190 0.40076 -0.487855 1
5191 -0.133587 -0.470479 1
5192 -0.133587 -0.561388 1
5193 -0.935182 -0.486941 1
5194 -0.935107 -0.574025 1
5195 -0.66793 -0.669782 1
5196 -1.20228 -0.652338 1
5197 -1.20209 -0.745451 1
5198 -2.00387 -0.668844 1
5199 -2.00365 -0.758624 1
5200 -1.7283 -0.888443 1
5201 -2.26756 -0.864318 1
5202 -3.07019 -0.865915 1
5203 5.74423 0.603835 1
5204 5.20988 0.620431 1
5205 5.20988 0.52952 1
5206 4.40273 0.542576 1
5207 4.67554 0.421235 1
5208 4.14119 0.438612 1
5209 4.14119 0.347702 1
5210 3.33404 0.360758 1
5211 3.60684 0.239417 1
5212 3.0725 0.256794 1
5213 3.0725 0.165884 1
5214 2.26534 0.17894 1
5215 2.53815 0.0575989 1
5216 2.0038 0.0749757 1
5217 2.0038 -0.0159339 1
5218 1.19665 -0.00287819 1
5219 1.46945 -0.124219 1
5220 0.935107 -0.106842 1
5221 0.935107 -0.197752 1
5222 0.127954 -0.184696 1
5223 0.40076 -0.306037 1
5224 -0.133587 -0.28866 1
5225 -0.133587 -0.37957 1
5226 -0.94074 -0.366514 1
5227 -0.667934 -0.487855 1
5228 -1.20228 -0.470479 1
5229 -1.20228 -0.561388 1
5230 -2.00943 -0.548333 1
5231 -1.73662 -0.669782 1
5232 -2.27097 -0.652337 1
5233 -2.27078 -0.745451 1
5234 -3.08146 -0.699531 1
5235 -3.07261 -0.760406 1
5236 -2.79699 -0.888443 1
5237 -3.33626 -0.864318 1
5238 5.74423 0.840501 1
5239 5.20893 0.802044 1
5240 5.20988 0.711311 1
5241 4.40836 0.755743 1
5242 4.67554 0.607617 1
5243 4.14119 0.619499 1
5244 4.14119 0.529486 1
5245 3.33978 0.573966 1
5246 3.60692 0.422456 1
5247 3.0725 0.43768 1
5248 3.0725 0.347668 1
5249 2.27108 0.392148 1
5250 2.53822 0.240638 1
5251 2.0038 0.255862 1
5252 2.0038 0.16585 1
5253 1.20239 0.21033 1
5254 1.46953 0.0588199 1
5255 0.935107 0.0740442 1
5256 0.935107 -0.0159683 1
5257 0.133696 0.0285117 1
5258 0.400835 -0.122998 1
5259 -0.133587 -0.107774 1
5260 -0.133587 -0.197786 1
5261 -0.934998 -0.153306 1
5262 -0.667859 -0.304816 1
5263 -1.20228 -0.289592 1
5264 -1.20228 -0.379604 1
5265 -2.00369 -0.335124 1
5266 -1.73655 -0.486635 1
5267 -2.27098 -0.47141 1
5268 -2.27098 -0.561423 1
5269 -3.07239 -0.516943 1
5270 -2.80524 -0.668556 1
5271 -3.33967 -0.653269 1
5272 -3.33947 -0.745486 1
5273 -4.14132 -0.697233 1
5274 -3.87026 -0.85572 1
5275 -4.41977 -0.897705 1
5276 -5.18931 -0.900895 1
5277 5.49235 1 -0.930699
5278 3.87402 1 -1
5279 4.62358 1 -0.899949
5280 4.40836 1 -1
5281 2.80532 1 -1
5282 3.7005 1 -0.853798
5283 1.73663 1 -1
5284 2.6318 1 -0.853798
5285 0.667934 1 -1
5286 1.56311 1 -0.853798
5287 -0.40076 1 -1
5288 0.494412 1 -0.853798
5289 -1.46945 1 -1
5290 -0.574282 1 -0.853798
5291 -2.53815 1 -1
5292 -1.64061 1 -0.849426
5293 -3.60684 1 -1
5294 -2.71348 1 -0.848067
5295 -4.67554 1 -1
5296 -3.80146 1 -0.88763
5297 -4.13539 1 -0.962745
5298 5.22053 1 -0.901339
5299 5.75631 1 -0.707868
5300 5.34562 1 -0.823224
5301 5.38179 1 -0.744047
5302 5.47572 1 -0.847985
5303 4.03143 1 -0.913338
5304 4.4644 1 -0.65689
5305 4.729 1 -0.682123
5306 4.47479 1 -0.719668
5307 5.18303 1 -0.785274
5308 4.96543 1 -0.788064
5309 5.10449 1 -0.716252
5310 2.96274 1 -0.913338
5311 3.39597 1 -0.656812
5312 3.66119 1 -0.676062
5313 3.40836 1 -0.719042
5314 3.93294 1 -0.761792
5315 4.46464 1 -0.474991
5316 4.72955 1 -0.494155
5317 4.47687 1 -0.537042
5318 5.00309 1 -0.575043
5319 1.89405 1 -0.913338
5320 2.32728 1 -0.656812
5321 2.5925 1 -0.676062
5322 2.33967 1 -0.719042
5323 2.86425 1 -0.761792
5324 3.39595 1 -0.474991
5325 3.66099 1 -0.494162
5326 3.40818 1 -0.537042
5327 3.97526 1 -0.586685
5328 4.46464 1 -0.293173
5329 4.72956 1 -0.312334
5330 4.47687 1 -0.355223
5331 5.03723 1 -0.407778
5332 5.09224 1 -0.348701
5333 0.825355 1 -0.913338
5334 1.25859 1 -0.656812
5335 1.5238 1 -0.676062
5336 1.27097 1 -0.719042
5337 1.79555 1 -0.761792
5338 2.32726 1 -0.474991
5339 2.5923 1 -0.494162
5340 2.33948 1 -0.537042
5341 2.90657 1 -0.586685
5342 3.39595 1 -0.293173
5343 3.66099 1 -0.312344
5344 3.40818 1 -0.355223
5345 3.97526 1 -0.404866
5346 4.46464 1 -0.111355
5347 4.72956 1 -0.130516
5348 4.47687 1 -0.173405
5349 4.99503 1 -0.216278
5350 5.09007 1 -0.169006
5351 -0.243339 1 -0.913338
5352 0.189891 1 -0.656812
5353 0.455108 1 -0.676062
5354 0.20228 1 -0.719042
5355 0.726858 1 -0.761792
5356 1.25856 1 -0.474991
5357 1.52361 1 -0.494162
5358 1.27079 1 -0.537042
5359 1.83787 1 -0.586685
5360 2.32726 1 -0.293173
5361 2.5923 1 -0.312344
5362 2.33948 1 -0.355223
5363 2.90657 1 -0.404866
5364 3.39595 1 -0.111355
5365 3.66099 1 -0.130526
5366 3.40818 1 -0.173405
5367 3.97526 1 -0.223048
5368 4.46464 1 0.0704629
5369 4.72956 1 0.0513018
5370 4.47687 1 0.00841274
5371 4.99503 1 -0.0344595
5372 5.09007 1 0.0128123
5373 -1.31203 1 -0.913338
5374 -0.878803 1 -0.656812
5375 -0.613587 1 -0.676062
5376 -0.866414 1 -0.719042
5377 -0.341836 1 -0.761792
5378 0.189866 1 -0.474991
5379 0.45491 1 -0.494162
5380 0.202092 1 -0.537042
5381 0.76918 1 -0.586685
5382 1.25856 1 -0.293173
5383 1.52361 1 -0.312344
5384 1.27079 1 -0.355223
5385 1.83787 1 -0.404866
5386 2.32726 1 -0.111355
5387 2.5923 1 -0.130526
5388 2.33948 1 -0.173405
5389 2.90657 1 -0.223048
5390 3.39595 1 0.0704629
5391 3.66099 1 0.0512922
5392 3.40818 1 0.00841275
5393 3.97526 1 -0.0412299
5394 4.46464 1 0.252281
5395 4.72956 1 0.23312
5396 4.47687 1 0.190231
5397 4.99503 1 0.147359
5398 5.09007 1 0.19463
5399 -2.37907 1 -0.908682
5400 -1.94782 1 -0.659332
5401 -1.71683 1 -0.685846
5402 -1.93385 1 -0.719596
5403 -1.40511 1 -0.764472
5404 -0.879155 1 -0.477511
5405 -0.648335 1 -0.503933
5406 -0.86534 1 -0.537596
5407 -0.292404 1 -0.589342
5408 0.189539 1 -0.295693
5409 0.420359 1 -0.322115
5410 0.203354 1 -0.355777
5411 0.776288 1 -0.407524
5412 1.25823 1 -0.113875
5413 1.48905 1 -0.140297
5414 1.27205 1 -0.173959
5415 1.84498 1 -0.225706
5416 2.32693 1 0.067943
5417 2.55775 1 0.041521
5418 2.34074 1 0.00785881
5419 2.91368 1 -0.0438878
5420 3.39562 1 0.249761
5421 3.62644 1 0.223339
5422 3.40944 1 0.189677
5423 3.98237 1 0.13793
5424 4.46432 1 0.431579
5425 4.6951 1 0.405159
5426 4.47813 1 0.371495
5427 4.99502 1 0.329177
5428 5.09004 1 0.376452
5429 -3.57133 1 -0.923754
5430 -3.48637 1 -0.89988
5431 -2.91875 1 -0.721246
5432 -2.48533 1 -0.766031
5433 -2.40819 1 -0.761173
5434 -2.06155 1 -0.487682
5435 -1.8546 1 -0.537416
5436 -1.41033 1 -0.582368
5437 -1.33417 1 -0.562361
5438 -0.992853 1 -0.305864
5439 -0.785904 1 -0.355598
5440 -0.34164 1 -0.400549
5441 -0.265471 1 -0.380542
5442 0.0758416 1 -0.124046
5443 0.28279 1 -0.17378
5444 0.727054 1 -0.218731
5445 0.803223 1 -0.198724
5446 1.14454 1 0.0577725
5447 1.35148 1 0.00803841
5448 1.79575 1 -0.036913
5449 1.87192 1 -0.0169059
5450 2.21323 1 0.239591
5451 2.42018 1 0.189856
5452 2.86444 1 0.144905
5453 2.94061 1 0.164912
5454 3.28193 1 0.421409
5455 3.48887 1 0.371675
5456 3.93314 1 0.326723
5457 4.00931 1 0.34673
5458 4.35054 1 0.603217
5459 4.55678 1 0.553386
5460 4.99432 1 0.512819
5461 5.08537 1 0.560037
5462 5.57317 1 0.785558
5463 5.58131 1 0.731877
5464 -4.51725 1 -0.906022
5465 -4.63074 1 -0.931274
5466 -3.62216 1 -0.761028
5467 -3.55273 1 -0.657709
5468 -2.55193 1 -0.573356
5469 -2.48501 1 -0.470093
5470 -1.47879 1 -0.389898
5471 -1.41632 1 -0.288275
5472 -0.410093 1 -0.20808
5473 -0.347624 1 -0.106457
5474 0.658601 1 -0.0262623
5475 0.72107 1 0.075361
5476 1.7273 1 0.155556
5477 1.78977 1 0.257179
5478 2.79599 1 0.337374
5479 2.85846 1 0.438997
5480 3.86468 1 0.519192
5481 3.92716 1 0.620838
5482 4.88642 1 0.715243
5483 5.61005 1 0.911267
5484 -5.34128 1 -0.940365
5485 -5.25894 1 -0.872265
5486 -5.12606 1 -0.920366
5487 5.47698 0.832331 1
5488 5.34128 -1 -0.940365
5489 5.25894 -1 -0.872265
5490 5.12606 -1 -0.920366
5491 -5.47695 0.83266 -1
5492 5.47695 -0.83266 -1
5493 4.40829 -0.648708 -1
5494 3.3396 -0.466889 -1
5495 2.2709 -0.285071 -1
5496 1.20221 -0.103253 -1
5497 0.133512 0.078565 -1
5498 -0.935182 0.260383 -1
5499 -2.00388 0.442201 -1
5500 -3.07257 0.62402 -1
5501 -4.14145 0.80535 -1
5502 5.75657 0.899364 -1
5503 -4.33746 -1 0.841121
5504 -4.37535 -1 0.910736
5505 -3.29014 -1 0.641702
5506 -3.34794 -1 0.868614
5507 -3.56832 -1 0.851773
5508 -2.22146 -1 0.459869
5509 -2.28023 -1 0.685242
5510 -2.50449 -1 0.674636
5511 -2.49589 -1 0.808812
5512 -2.16876 -1 0.789032
5513 -1.15276 -1 0.278051
5514 -1.21191 -1 0.50827
5515 -1.43586 -1 0.494258
5516 -1.4235 -1 0.632138
5517 -1.12042 -1 0.642537
5518 -1.0998 -1 0.788703
5519 -0.0840703 -1 0.0962326
5520 -0.143214 -1 0.326451
5521 -0.367165 -1 0.312439
5522 -0.354801 -1 0.450327
5523 -0.0496215 -1 0.466123
5524 -0.360184 -1 0.674347
5525 -0.0499578 -1 0.642263
5526 -0.13798 -1 0.873499
5527 -0.355373 -1 0.806068
5528 -0.0345011 -1 0.790151
5529 0.984624 -1 -0.0855854
5530 0.92548 -1 0.144633
5531 0.701529 -1 0.130621
5532 0.713894 -1 0.268509
5533 1.01907 -1 0.284305
5534 0.701989 -1 0.500353
5535 1.02668 -1 0.46367
5536 0.713973 -1 0.633184
5537 1.017 -1 0.642461
5538 1.03759 -1 0.788703
5539 2.05332 -1 -0.267403
5540 1.99418 -1 -0.0371848
5541 1.77022 -1 -0.0511969
5542 1.78259 -1 0.0866907
5543 2.08777 -1 0.102487
5544 1.77068 -1 0.318535
5545 2.09537 -1 0.281852
5546 1.78267 -1 0.451373
5547 2.08778 -1 0.466067
5548 1.7772 -1 0.674347
5549 2.08743 -1 0.642263
5550 1.99941 -1 0.873499
5551 1.78202 -1 0.806068
5552 2.10289 -1 0.790151
5553 3.12201 -1 -0.449222
5554 3.06287 -1 -0.219003
5555 2.83892 -1 -0.233015
5556 2.85128 -1 -0.0951273
5557 3.15646 -1 -0.079331
5558 2.83938 -1 0.136716
5559 3.16406 -1 0.100034
5560 2.85137 -1 0.269554
5561 3.15648 -1 0.284249
5562 2.83938 -1 0.500353
5563 3.16406 -1 0.46367
5564 2.85136 -1 0.633184
5565 3.15438 -1 0.642461
5566 3.17498 -1 0.788703
5567 4.22675 -1 -0.607099
5568 4.12751 -1 -0.398729
5569 3.90761 -1 -0.414833
5570 3.91998 -1 -0.276945
5571 4.22103 -1 -0.264062
5572 3.90807 -1 -0.0451015
5573 4.23276 -1 -0.0817844
5574 3.92006 -1 0.0877363
5575 4.22105 -1 0.0995091
5576 3.90807 -1 0.318535
5577 4.23276 -1 0.281852
5578 3.92006 -1 0.451373
5579 4.22517 -1 0.466067
5580 3.91459 -1 0.674347
5581 4.2248 -1 0.642263
5582 4.13408 -1 0.873536
5583 3.91924 -1 0.806068
5584 4.24087 -1 0.789243
5585 5.20646 -1 -0.762567
5586 4.96383 -1 -0.817128
5587 5.29291 -1 -0.816811
5588 4.98323 -1 -0.593714
5589 5.29422 -1 -0.630053
5590 4.98219 -1 -0.460636
5591 5.30225 -1 -0.447826
5592 4.98319 -1 -0.230305
5593 5.30138 -1 -0.262158
5594 4.98219 -1 -0.0970033
5595 5.30138 -1 -0.0803396
5596 4.98319 -1 0.13333
5597 5.30138 -1 0.101478
5598 4.98219 -1 0.266633
5599 5.29338 -1 0.280042
5600 5.2129 -1 0.515829
5601 4.98544 -1 0.494297
5602 5.31525 -1 0.425852
5603 5.39545 -1 0.638268
5604 5.19237 -1 0.674793
5605 5.19542 -1 0.763569
5606 5.47033 -1 0.713196
5607 5.19505 -1 0.840581
5608 -5.47695 -0.83266 1
5609 -4.40829 -0.648717 1
5610 -3.3396 -0.466889 1
5611 -2.2709 -0.285071 1
5612 -1.20221 -0.103253 1
5613 -0.133512 0.078565 1
5614 0.935182 0.260383 1
5615 2.00388 0.442201 1
5616 3.07257 0.62402 1
5617 4.14145 0.80535 1
5618 -5.75657 0.899364 1
5619 5.2169 1 0.932902
5620 5.27695 1 0.878939
5621 4.19802 1 0.8635
5622 4.34866 1 0.843013
5623 4.15009 1 0.930759
5624 3.30798 1 0.653722
5625 3.25096 1 0.768125
5626 3.15327 1 0.81959
5627 3.35268 1 0.860422
5628 3.07901 1 0.892344
5629 2.22144 1 0.459885
5630 2.26703 1 0.696971
5631 2.498 1 0.672164
5632 2.09242 1 0.824148
5633 2.2859 1 0.859535
5634 2.01093 1 0.892479
5635 1.15276 1 0.278051
5636 1.21154 1 0.503425
5637 1.43578 1 0.492846
5638 1.19916 1 0.697231
5639 1.42687 1 0.627424
5640 1.1001 1 0.606554
5641 1.02367 1 0.824159
5642 1.2172 1 0.859536
5643 0.942233 1 0.892481
5644 0.0840703 1 0.0962326
5645 0.143214 1 0.326451
5646 0.367165 1 0.312439
5647 0.354801 1 0.450327
5648 0.0517223 1 0.460719
5649 0.130461 1 0.69721
5650 0.0311477 1 0.606194
5651 -0.0450244 1 0.824159
5652 0.148509 1 0.859536
5653 -0.126462 1 0.892481
5654 -0.984624 1 -0.0855854
5655 -0.92548 1 0.144633
5656 -0.701529 1 0.130621
5657 -0.713894 1 0.268509
5658 -1.01907 1 0.284305
5659 -0.70853 1 0.492557
5660 -1.01874 1 0.460444
5661 -0.938233 1 0.69721
5662 -0.713461 1 0.625366
5663 -1.03755 1 0.606194
5664 -1.11372 1 0.824159
5665 -0.920185 1 0.859536
5666 -1.19516 1 0.892481
5667 -2.05332 1 -0.267403
5668 -1.99418 1 -0.0371848
5669 -1.77022 1 -0.0511969
5670 -1.78259 1 0.0866907
5671 -2.08777 1 0.102487
5672 -1.77068 1 0.318535
5673 -2.09537 1 0.281852
5674 -1.78267 1 0.451373
5675 -2.08569 1 0.460642
5676 -2.00693 1 0.69721
5677 -2.10624 1 0.606194
5678 -2.18241 1 0.824159
5679 -1.98888 1 0.859536
5680 -2.26385 1 0.892481
5681 -3.12201 1 -0.449222
5682 -3.06287 1 -0.219003
5683 -2.83892 1 -0.233015
5684 -2.85128 1 -0.0951273
5685 -3.15646 1 -0.079331
5686 -2.83938 1 0.136716
5687 -3.16406 1 0.100034
5688 -2.85137 1 0.269554
5689 -3.15648 1 0.284249
5690 -2.84592 1 0.492557
5691 -3.15612 1 0.460444
5692 -3.07562 1 0.69721
5693 -2.85085 1 0.625366
5694 -3.17494 1 0.606194
5695 -3.25111 1 0.824159
5696 -3.05757 1 0.859536
5697 -3.33255 1 0.892481
5698 -4.22675 1 -0.607099
5699 -4.12751 1 -0.398729
5700 -3.90761 1 -0.414833
5701 -3.91998 1 -0.276945
5702 -4.22103 1 -0.264062
5703 -3.90807 1 -0.0451015
5704 -4.23276 1 -0.0817844
5705 -3.92006 1 0.0877363
5706 -4.22105 1 0.0995091
5707 -3.90807 1 0.318535
5708 -4.23276 1 0.281852
5709 -3.92006 1 0.451373
5710 -4.22308 1 0.460642
5711 -4.14426 1 0.697214
5712 -4.24357 1 0.606257
5713 -4.31964 1 0.824191
5714 -4.12615 1 0.859536
5715 -4.40304 1 0.892546
5716 -5.20646 1 -0.762567
5717 -4.96383 1 -0.817128
5718 -5.29291 1 -0.816811
5719 -4.98323 1 -0.593714
5720 -5.29422 1 -0.630053
5721 -4.98219 1 -0.460636
5722 -5.30225 1 -0.447826
5723 -4.98319 1 -0.230305
5724 -5.30138 1 -0.262158
5725 -4.98219 1 -0.0970033
5726 -5.30138 1 -0.0803396
5727 -4.98319 1 0.13333
5728 -5.30138 1 0.101478
5729 -4.98219 1 0.266633
5730 -5.29338 1 0.280042
5731 -5.2129 1 0.515829
5732 -4.98545 1 0.494244
5733 -5.31525 1 0.425852
5734 -5.39545 1 0.638268
5735 -5.19203 1 0.674669
5736 -5.19523 1 0.763728
5737 -5.47033 1 0.713196
5738 -5.74854 1 0.956918
5739 -5.75325 -0.895016 -1
5740 -4.40829 0.648611 -1
5741 -3.3396 0.466792 -1
5742 -2.2709 0.284974 -1
5743 -1.20221 0.103156 -1
5744 -0.133512 -0.0786624 -1
5745 0.935182 -0.26048 -1
5746 2.00388 -0.442299 -1
5747 3.07257 -0.624118 -1
5748 4.14134 -0.805488 -1
5749 -5.74772 -1 -0.956577
5750 -4.39808 -1 -0.906833
5751 -3.29899 -1 -0.877456
5752 -2.2303 -1 -0.877456
5753 -1.1616 -1 -0.877456
5754 -0.0929072 -1 -0.877456
5755 0.975787 -1 -0.877456
5756 2.04448 -1 -0.877456
5757 3.11725 -1 -0.874802
5758 4.18879 -1 -0.86069
5759 -4.49023 -1 -0.76422
5760 -4.68891 -1 -0.78978
5761 -5.53579 -1 -0.575381
5762 -5.5908 -1 -0.629165
5763 -3.42479 -1 -0.764766
5764 -3.2971 -1 -0.807653
5765 -3.63774 -1 -0.780334
5766 -4.49118 -1 -0.581264
5767 -4.3655 -1 -0.618041
5768 -4.70345 -1 -0.594733
5769 -5.65034 -1 -0.417205
5770 -2.3561 -1 -0.764766
5771 -2.2284 -1 -0.807653
5772 -2.56904 -1 -0.780334
5773 -3.4225 -1 -0.581261
5774 -3.29683 -1 -0.618035
5775 -3.63508 -1 -0.594649
5776 -4.4912 -1 -0.399443
5777 -4.36552 -1 -0.436216
5778 -4.70374 -1 -0.412826
5779 -5.65577 -1 -0.227966
5780 -1.2874 -1 -0.764766
5781 -1.15971 -1 -0.807653
5782 -1.50035 -1 -0.780334
5783 -2.35381 -1 -0.581261
5784 -2.22813 -1 -0.618035
5785 -2.56638 -1 -0.594649
5786 -3.4225 -1 -0.399443
5787 -3.29683 -1 -0.436216
5788 -3.63508 -1 -0.412829
5789 -4.4912 -1 -0.217625
5790 -4.36552 -1 -0.254398
5791 -4.70374 -1 -0.231008
5792 -5.65577 -1 -0.0461481
5793 -0.21871 -1 -0.764766
5794 -0.0910147 -1 -0.807653
5795 -0.431653 -1 -0.780334
5796 -1.28511 -1 -0.581261
5797 -1.15944 -1 -0.618035
5798 -1.49769 -1 -0.594649
5799 -2.35381 -1 -0.399443
5800 -2.22813 -1 -0.436216
5801 -2.56638 -1 -0.412829
5802 -3.4225 -1 -0.217625
5803 -3.29683 -1 -0.254398
5804 -3.63508 -1 -0.231011
5805 -4.4912 -1 -0.0358065
5806 -4.36552 -1 -0.0725799
5807 -4.70374 -1 -0.0491903
5808 -5.65577 -1 0.13567
5809 0.849984 -1 -0.764766
5810 0.977679 -1 -0.807653
5811 0.637041 -1 -0.780334
5812 -0.216418 -1 -0.581261
5813 -0.0907432 -1 -0.618035
5814 -0.428997 -1 -0.594649
5815 -1.28511 -1 -0.399443
5816 -1.15944 -1 -0.436216
5817 -1.49769 -1 -0.412829
5818 -2.35381 -1 -0.217625
5819 -2.22813 -1 -0.254398
5820 -2.56638 -1 -0.231011
5821 -3.4225 -1 -0.0358065
5822 -3.29683 -1 -0.0725799
5823 -3.63508 -1 -0.0491931
5824 -4.4912 -1 0.146011
5825 -4.36552 -1 0.109238
5826 -4.70374 -1 0.132628
5827 -5.65577 -1 0.317488
5828 1.91868 -1 -0.764765
5829 2.04638 -1 -0.807653
5830 1.71147 -1 -0.779586
5831 0.852279 -1 -0.581261
5832 0.977954 -1 -0.618035
5833 0.640901 -1 -0.595058
5834 -0.216415 -1 -0.399442
5835 -0.0907401 -1 -0.436216
5836 -0.427793 -1 -0.413238
5837 -1.28511 -1 -0.217624
5838 -1.15943 -1 -0.254397
5839 -1.49649 -1 -0.23142
5840 -2.3538 -1 -0.0358062
5841 -2.22813 -1 -0.0725795
5842 -2.56518 -1 -0.0496014
5843 -3.4225 -1 0.146012
5844 -3.29682 -1 0.109239
5845 -3.63388 -1 0.132217
5846 -4.49119 -1 0.32783
5847 -4.36552 -1 0.291056
5848 -4.70254 -1 0.314037
5849 -5.65537 -1 0.498664
5850 3.02179 -1 -0.758174
5851 3.15603 -1 -0.812309
5852 2.79984 -1 -0.750546
5853 1.95355 -1 -0.577867
5854 2.09386 -1 -0.627739
5855 1.71425 -1 -0.55947
5856 0.884859 -1 -0.396049
5857 1.02492 -1 -0.44416
5858 0.645552 -1 -0.37765
5859 -0.183835 -1 -0.214231
5860 -0.0437715 -1 -0.262342
5861 -0.423142 -1 -0.195831
5862 -1.25253 -1 -0.0324126
5863 -1.11247 -1 -0.0805243
5864 -1.49184 -1 -0.0140134
5865 -2.32122 -1 0.149405
5866 -2.18116 -1 0.101294
5867 -2.56053 -1 0.167805
5868 -3.38992 -1 0.331224
5869 -3.24986 -1 0.283112
5870 -3.62923 -1 0.349623
5871 -4.45859 -1 0.513039
5872 -4.31855 -1 0.46493
5873 -4.69454 -1 0.52773
5874 -5.55302 -1 0.664511
5875 -5.2962 -1 0.682441
5876 4.19289 -1 -0.769298
5877 3.91112 -1 -0.772142
5878 3.10114 -1 -0.631553
5879 3.34326 -1 -0.639399
5880 3.04877 -1 -0.529954
5881 2.84563 -1 -0.627191
